#######################,###### LOG FILE #######,#######################
2009-01-22 17:21:02
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 57
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
368,393,498
366,398,485
401,412,487
422,458,504
426,425,500
402,412,492
400,424,489
377,448,486
391,448,479
370,406,488
372,410,472
376,464,481
360,468,474
372,514,465
356,482,469
344,493,483
335,513,470
347,519,464
358,529,461
