#######################,###### LOG FILE #######,#######################
2009-01-22 17:28:30
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 70
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
425,550,520
611,556,476
472,612,0
742,420,99
611,475,392
534,444,455
477,433,459
433,327,346
453,410,351
475,463,370
481,495,373
439,523,375
464,498,347
484,471,368
494,454,384
463,452,341
486,454,356
469,471,361
