#######################,###### LOG FILE #######,#######################
2009-01-22 17:36:45
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 58
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
489,408,434
435,385,430
407,420,413
401,446,430
392,417,440
383,456,439
376,462,432
350,505,430
350,513,442
357,521,441
353,545,462
330,715,553
380,673,533
406,642,516
410,675,565
407,635,508
392,627,509
384,623,507
408,612,516
381,599,501
400,543,496
286,635,540
367,597,541
341,557,528
339,566,503
344,561,515
340,561,510
340,560,514
337,557,513
346,561,516
348,568,519
346,566,513
380,568,501
338,553,509
339,560,505
338,558,507
342,558,501
339,556,499
338,550,502
345,564,499
344,557,496
345,559,491
349,573,499
346,563,492
345,560,492
346,554,490
343,553,490
344,558,486
351,569,493
343,552,490
344,571,491
348,574,497
349,567,496
345,567,498
342,567,500
354,562,499
344,561,497
340,567,494
352,570,500
344,561,498
345,568,499
343,559,492
342,561,494
348,563,494
346,563,493
350,567,493
345,567,496
349,564,496
347,567,499
340,562,492
344,564,489
345,565,495
347,565,494
342,562,494
353,574,501
347,561,496
344,566,493
353,553,501
346,562,494
353,565,499
345,565,496
347,565,492
343,562,495
344,566,495
348,568,493
