#######################,###### LOG FILE #######,#######################
2009-01-22 18:01:54
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 50
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
95,551,535
501,565,515
1022,820,1018
547,678,530
457,604,523
466,674,517
476,686,467
476,675,464
477,670,480
482,677,514
471,683,509
468,673,528
457,676,554
466,664,550
467,676,499
458,663,539
454,661,573
494,665,525
460,659,575
453,651,550
436,659,591
407,603,648
376,565,626
377,580,640
375,562,594
357,488,590
379,531,629
351,508,559
342,477,512
346,438,545
360,464,537
345,468,542
339,474,542
359,476,524
346,469,523
347,474,531
354,472,526
346,470,521
349,469,527
352,470,530
350,464,528
354,453,527
354,468,537
356,466,541
352,470,535
343,461,534
