#######################,###### LOG FILE #######,#######################
2009-01-23 17:40:52
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
89,523,473
547,456,456
486,691,364
403,749,291
475,751,232
506,528,364
454,529,425
432,570,423
404,554,365
432,532,361
455,627,357
443,576,361
453,606,380
439,585,379
441,587,374
443,592,375
448,651,403
424,578,391
463,624,419
498,606,406
438,588,376
450,586,373
465,597,379
463,609,372
462,598,371
436,585,372
479,616,359
