#######################,###### LOG FILE #######,#######################
2009-01-22 17:29:49
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 58
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
86,539,579
373,580,516
368,558,504
342,552,472
314,556,456
362,575,511
390,572,526
334,509,486
330,550,482
287,534,512
371,658,514
365,538,509
384,535,466
355,549,463
270,580,458
403,538,475
332,575,496
330,527,513
343,509,473
347,510,467
282,654,545
393,555,479
396,543,473
336,557,442
292,590,478
389,509,471
333,583,459
352,529,518
335,502,479
329,540,478
296,605,535
295,559,498
390,521,470
390,516,473
336,581,442
283,624,540
360,542,531
390,561,512
373,530,482
320,527,502
304,546,499
339,657,480
333,558,509
389,514,479
356,569,479
297,589,433
329,687,586
396,583,531
322,467,498
351,517,471
293,609,524
360,581,495
341,585,496
387,505,466
353,534,472
343,590,475
378,548,540
350,510,477
303,536,466
320,547,528
315,604,481
349,521,503
353,534,465
349,655,499
364,555,538
387,572,502
363,538,474
307,601,500
283,577,540
359,614,478
374,536,494
372,564,472
357,567,459
301,558,426
391,601,484
342,558,501
371,556,512
343,515,478
337,537,475
284,615,512
346,612,485
366,546,488
379,531,463
299,547,433
404,550,451
326,565,481
377,557,519
344,530,483
341,518,491
316,622,549
276,550,508
399,541,472
355,548,464
377,564,458
301,514,485
305,605,470
416,538,501
359,553,499
341,541,472
339,557,472
354,564,470
346,554,470
341,554,463
