#######################,###### LOG FILE #######,#######################
2009-01-23 17:30:01
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
92,506,496
372,546,482
358,568,503
391,567,504
281,552,503
333,534,486
309,451,472
373,462,481
385,434,491
398,416,468
382,412,488
385,388,513
453,345,515
418,392,521
468,366,501
437,393,512
440,374,515
428,386,516
444,382,512
445,387,507
440,378,504
415,402,510
443,381,508
433,400,505
414,386,499
465,364,515
