#######################,###### LOG FILE #######,#######################
2009-01-22 18:02:55
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 50
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
321,575,538
371,574,514
274,479,471
391,561,501
414,557,507
419,613,496
501,627,489
426,398,143
561,399,171
505,495,410
513,493,450
545,490,373
475,457,325
481,469,327
452,449,345
477,467,367
494,476,366
490,451,350
484,459,364
484,472,361
491,469,359
483,458,355
481,459,355
492,469,360
491,466,366
490,453,346
489,481,363
467,466,389
504,439,381
476,372,417
465,391,431
455,387,422
463,408,417
464,409,418
459,389,447
468,415,436
442,411,435
464,385,410
454,423,409
459,422,403
453,422,402
456,433,401
460,428,393
455,414,392
444,421,386
451,427,387
498,459,398
