#######################,###### LOG FILE #######,#######################
2009-01-22 17:59:01
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
87,524,485
392,560,503
409,530,494
556,592,451
480,651,289
733,796,178
650,604,382
519,565,461
499,526,462
470,603,401
463,679,358
500,687,401
495,631,435
506,628,424
507,657,412
520,653,410
489,623,417
490,639,413
500,652,412
506,640,416
498,650,414
502,652,416
507,643,416
501,647,413
497,644,411
497,662,416
495,643,417
493,652,421
504,652,421
499,652,425
493,653,425
495,658,429
495,655,430
501,656,441
