#######################,###### LOG FILE #######,#######################
2009-01-15 18:09:12
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 43
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
338,531,498
344,540,497
349,517,496
354,542,502
367,541,515
411,555,528
432,565,496
450,612,490
331,702,168
589,577,462
538,477,369
502,484,362
511,536,333
526,556,350
552,554,349
