#######################,###### LOG FILE #######,#######################
2009-01-15 17:48:17
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 47
Sexo:, Feminino
Actividade:, Cair para tras
#######################,#######################,#######################

X,Y,Z
81,504,489
448,520,481
541,519,531
444,451,450
539,384,448
558,464,475
527,454,441
472,426,389
434,363,408
443,427,440
455,401,431
468,392,415
477,400,424
455,390,421
459,399,414
