#######################,###### LOG FILE #######,#######################
2009-01-23 17:27:17
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
40,510,511
343,549,484
349,535,482
343,540,490
351,560,486
339,538,493
316,521,486
267,538,532
295,548,500
385,556,493
366,564,490
353,562,477
295,556,482
284,609,554
392,521,535
336,557,533
362,583,518
374,530,482
249,556,481
330,566,528
301,552,498
376,555,529
368,556,482
381,535,478
289,591,457
292,617,539
345,533,524
392,559,518
338,546,498
378,538,490
297,586,463
289,525,548
319,566,526
392,546,510
365,558,497
388,552,476
270,562,433
323,620,587
356,552,547
368,564,516
356,518,481
361,564,483
306,568,446
342,545,565
324,563,493
369,538,481
353,578,493
304,514,440
372,579,571
350,568,512
375,559,516
370,553,494
327,531,486
298,598,521
315,558,523
372,555,500
382,538,454
303,618,498
334,592,580
300,554,520
374,556,548
359,541,539
349,510,491
338,566,498
331,561,551
330,585,585
341,531,537
381,557,508
381,536,471
306,583,515
328,517,509
364,546,543
360,551,519
373,532,469
304,533,487
308,545,587
275,527,496
391,509,528
396,569,504
379,556,499
264,532,456
331,544,528
320,565,527
389,554,513
366,537,490
334,571,509
291,535,572
290,559,529
382,512,526
381,561,494
395,565,482
261,546,442
295,588,531
339,557,504
371,533,523
388,567,503
291,528,466
376,525,487
381,548,473
292,581,523
264,589,547
405,523,539
345,570,512
379,553,507
288,502,440
348,572,551
363,551,478
374,546,457
345,566,505
358,575,554
341,560,555
347,521,534
354,554,518
338,512,494
355,574,520
330,546,519
366,543,482
347,564,459
343,554,473
347,552,538
304,546,517
390,549,523
346,546,470
357,558,467
295,547,497
352,604,537
367,566,527
354,561,503
390,526,464
291,634,499
283,584,578
370,538,539
370,581,528
368,531,495
344,558,478
329,512,451
323,599,564
340,551,503
355,527,459
369,552,476
369,545,474
321,577,413
