#######################,###### LOG FILE #######,#######################
2008-09-26 19:18:42
#######################,#######################,#######################
Idade:, 34
Altura:, 1.68
Peso:, 72
Sexo:, Masculino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
94,504,598
359,529,584
181,525,600
266,500,450
412,518,414
376,481,465
361,512,460
338,502,471
356,511,454
347,516,445
343,511,455
358,515,462
357,506,450
333,508,449
352,509,469
354,510,457
346,514,457
350,510,460
346,509,455
348,510,454
347,512,460
356,517,465
345,517,465
353,516,462
346,501,466
382,477,594
380,488,580
379,490,567
359,483,549
327,469,567
341,487,527
342,509,497
337,507,493
368,485,467
344,509,471
351,511,472
328,499,466
362,510,474
320,498,463
332,513,472
