#######################,###### LOG FILE #######,#######################
2009-01-15 18:05:10
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 48
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
331,579,480
354,597,475
366,585,477
279,583,429
372,540,463
339,551,468
345,529,465
349,543,471
346,541,468
338,510,546
343,535,466
346,536,472
322,516,449
353,534,468
347,521,469
358,537,479
340,529,466
