#######################,###### LOG FILE #######,#######################
2009-01-15 17:33:22
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 45
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
78,490,519
333,523,545
337,500,544
386,480,517
467,212,242
515,424,253
519,499,420
648,441,418
574,414,399
515,502,446
517,365,404
506,396,418
531,401,408
537,409,416
519,412,417
504,403,414
507,403,419
