#######################,###### LOG FILE #######,#######################
2009-01-22 17:47:04
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 50
Sexo:, Feminino
Actividade:, Cair para tras
#######################,#######################,#######################

X,Y,Z
92,523,491
650,371,125
725,381,101
429,497,364
499,502,476
484,509,412
521,497,344
494,488,296
390,511,378
483,481,368
505,507,341
494,499,347
473,495,345
469,508,356
472,480,314
467,514,347
467,493,351
469,495,342
464,498,354
471,495,345
483,512,338
477,502,349
472,509,358
458,511,358
462,504,353
461,500,348
481,505,362
457,504,352
476,504,365
473,496,344
481,487,362
475,496,353
467,486,337
474,491,329
484,512,354
481,488,324
466,475,354
469,509,359
462,500,338
378,402,273
486,477,315
441,503,374
464,507,340
467,498,349
468,501,345
467,509,359
456,491,355
477,512,366
497,504,346
485,521,363
466,507,353
470,501,344
470,506,334
468,488,355
465,493,355
468,512,344
476,490,344
459,493,347
465,503,350
466,503,353
467,499,353
461,494,350
453,511,353
477,495,369
472,501,360
477,498,360
464,491,354
463,497,343
469,502,352
462,493,351
464,499,344
465,507,360
466,484,349
475,491,347
472,486,358
476,495,335
461,495,355
482,496,350
482,514,366
471,498,360
471,497,350
488,503,353
477,506,350
467,509,341
484,482,334
479,499,348
483,510,351
470,498,355
482,515,360
