#######################,###### LOG FILE #######,#######################
2008-11-20 16:03:55
#######################,#######################,#######################
Idade:, 24
Altura:, 1.64
Peso:, 56
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
88,505,531
347,532,538
335,535,525
341,542,520
269,561,547
373,435,596
384,483,589
281,609,468
408,511,570
326,446,622
386,511,512
316,506,555
348,501,547
340,527,546
347,517,535
329,519,561
356,505,552
326,508,557
348,497,554
361,508,557
359,514,541
349,517,549
411,506,534
363,514,526
418,526,561
444,525,574
414,559,572
412,483,622
275,457,651
456,494,632
454,456,631
703,602,835
474,532,686
489,495,689
496,491,666
491,496,678
494,498,672
490,498,664
494,497,673
459,485,684
486,496,659
487,523,700
476,509,625
400,522,629
443,504,666
478,518,698
503,512,671
467,507,670
478,504,671
481,485,653
478,497,676
500,501,701
490,517,669
516,541,682
471,485,673
531,553,696
498,480,694
493,518,664
491,524,676
483,523,663
512,540,665
483,517,688
486,514,682
