#######################,###### LOG FILE #######,#######################
2009-01-15 17:51:04
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 74
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
93,510,443
400,533,471
390,518,472
441,1021,581
513,606,480
553,604,516
514,604,475
506,717,454
465,716,470
487,643,488
475,689,523
489,724,528
497,688,500
511,617,391
515,589,367
532,611,395
541,626,401
497,665,430
496,660,436
502,666,435
476,655,432
