#######################,###### LOG FILE #######,#######################
2009-01-23 18:08:19
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
103,468,475
490,495,515
519,439,482
517,365,174
544,389,200
524,518,360
546,487,344
484,560,435
495,529,402
455,503,349
451,499,309
464,503,320
460,508,361
450,506,364
459,504,357
