#######################,###### LOG FILE #######,#######################
2009-01-15 17:30:52
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 45
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
76,466,455
344,537,524
379,538,491
344,559,468
337,528,452
350,495,441
338,590,504
354,504,466
273,501,457
347,539,530
280,499,502
411,553,489
356,548,475
193,568,507
437,518,523
340,550,483
338,519,451
314,483,481
350,596,521
397,525,471
258,554,455
308,600,529
401,532,515
341,531,530
361,507,463
310,529,462
309,594,551
297,551,497
401,522,484
355,485,450
259,634,549
398,530,517
319,605,547
358,483,495
361,459,473
302,525,454
297,549,502
374,563,482
361,501,496
356,530,457
374,475,447
321,567,417
288,605,545
385,509,520
381,544,491
324,514,475
337,496,465
323,556,518
323,506,491
368,500,483
358,549,498
353,557,480
364,471,437
190,557,534
512,498,484
195,536,470
392,519,478
340,530,471
301,466,449
316,567,506
390,498,482
344,557,477
386,517,455
273,604,482
339,560,540
327,576,521
367,598,509
360,486,484
357,553,471
318,528,442
326,567,577
379,534,490
370,503,457
322,526,490
295,574,503
399,529,500
287,605,527
364,528,488
382,490,471
306,555,466
282,518,494
387,556,491
329,503,514
385,544,469
367,530,471
302,550,445
236,624,561
448,481,529
310,571,533
359,503,478
310,526,443
325,520,552
295,576,490
410,514,482
341,529,477
335,512,469
362,512,397
374,543,502
327,524,477
371,558,486
366,512,455
341,544,459
312,554,494
264,532,506
325,543,504
