#######################,###### LOG FILE #######,#######################
2009-01-22 18:05:36
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 54
Sexo:, Masculino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
339,518,475
347,511,476
352,514,470
349,513,462
377,509,460
369,493,461
435,492,480
599,419,474
672,319,239
594,415,266
544,443,479
502,474,454
476,446,436
472,403,363
482,422,342
490,486,365
482,464,368
511,407,362
502,463,423
501,400,393
484,388,379
494,403,385
484,456,392
490,434,358
494,456,361
499,448,363
495,456,379
505,445,367
499,453,365
493,461,365
488,455,358
492,455,366
497,461,370
496,455,362
491,450,367
494,453,371
491,451,366
493,451,368
495,449,367
