#######################,###### LOG FILE #######,#######################
2008-11-20 15:21:28
#######################,#######################,#######################
Idade:, 22
Altura:, 1.87
Peso:, 85
Sexo:, Masculino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
98,516,509
349,551,499
335,565,477
238,509,491
402,517,545
346,540,527
370,560,530
357,540,518
315,607,514
360,549,583
325,532,524
377,545,526
410,534,491
236,475,468
351,565,540
356,560,530
362,537,497
314,585,506
367,556,570
321,522,503
385,554,527
387,538,495
311,517,501
374,523,548
340,542,580
346,543,523
372,566,553
208,574,570
363,535,607
395,559,524
370,543,477
346,571,526
385,521,581
345,549,518
370,582,513
335,543,522
350,557,603
