#######################,###### LOG FILE #######,#######################
2009-01-15 17:42:13
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 45
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
82,485,494
346,499,498
363,507,518
416,513,474
380,404,297
564,502,332
536,637,311
453,535,349
435,491,404
627,515,374
593,470,387
494,564,345
544,499,352
522,477,369
561,484,331
546,474,352
552,529,368
545,512,355
