#######################,###### LOG FILE #######,#######################
2009-01-15 17:59:02
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 55
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
98,461,436
441,518,499
319,589,498
146,496,492
363,564,568
535,552,501
90,574,492
169,530,482
489,508,516
160,508,453
217,455,499
395,539,558
531,566,497
6,535,339
176,575,476
465,489,513
478,526,516
187,492,494
255,483,515
398,521,500
505,567,537
7,629,546
214,435,454
533,484,499
419,581,505
180,393,484
232,493,497
460,593,544
458,554,534
157,498,499
267,512,464
508,484,496
456,524,524
163,411,487
221,479,505
450,557,591
431,521,520
185,524,462
259,485,455
504,481,497
374,511,586
231,444,526
296,526,554
440,592,534
208,515,497
252,560,484
544,463,546
345,585,566
282,565,469
300,467,512
460,581,520
282,513,480
366,501,473
513,554,535
27,664,176
258,610,392
379,502,481
518,606,563
125,677,485
256,569,534
374,515,498
472,500,524
218,533,488
275,450,449
327,411,422
399,570,510
420,576,508
181,502,478
323,498,468
421,541,489
339,597,509
244,513,467
342,508,525
499,625,551
343,554,568
320,606,522
459,423,459
524,503,498
118,494,532
277,557,506
429,550,494
158,595,480
257,533,402
462,516,500
225,606,467
156,506,475
403,481,472
395,587,530
276,636,549
