#######################,###### LOG FILE #######,#######################
2009-01-23 17:40:32
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
91,490,495
503,419,374
372,376,114
502,524,387
493,549,397
448,514,365
434,539,343
459,520,326
465,517,367
478,496,366
490,479,364
493,449,364
484,435,351
482,498,350
528,483,354
499,503,341
481,539,358
480,532,344
