#######################,###### LOG FILE #######,#######################
2009-01-15 17:53:29
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 51
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
101,565,533
356,600,530
289,608,547
358,539,490
334,542,489
341,532,478
341,520,459
346,524,458
351,528,470
344,530,470
334,522,457
349,522,463
347,526,461
333,524,465
319,518,465
