#######################,###### LOG FILE #######,#######################
2009-01-22 18:02:08
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 50
Sexo:, Feminino
Actividade:, Cair para tras
#######################,#######################,#######################

X,Y,Z
103,29,310
426,254,270
473,503,481
476,433,515
473,379,486
398,356,486
485,437,468
480,396,467
482,379,454
472,387,461
480,435,460
481,388,466
469,376,460
466,379,461
468,385,472
476,376,478
474,377,480
478,379,475
476,379,478
477,378,479
474,378,477
477,379,473
475,377,477
480,386,484
480,381,475
475,381,477
479,373,478
477,376,477
475,377,474
474,381,475
480,380,476
478,374,476
474,378,473
477,376,473
476,378,476
475,378,476
474,375,477
476,381,476
477,379,477
477,377,476
477,381,474
477,378,477
478,377,487
477,377,478
477,384,471
475,376,475
