#######################,###### LOG FILE #######,#######################
2009-01-22 17:52:39
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 56
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
84,513,488
465,601,503
505,597,454
412,319,138
630,411,213
440,377,394
557,485,462
440,443,417
420,423,367
411,429,344
457,475,375
479,476,373
492,490,359
480,494,347
475,495,348
486,495,346
471,490,349
474,500,346
491,488,351
473,494,352
474,493,362
460,482,339
454,502,362
466,505,346
457,497,350
462,503,363
463,503,354
472,499,347
463,498,346
476,502,349
461,499,348
472,502,351
462,514,362
473,506,353
459,500,349
465,505,350
452,508,348
464,503,348
482,497,340
462,500,350
474,508,351
477,501,349
462,495,348
460,500,349
458,515,354
465,501,348
467,499,347
461,508,345
477,516,346
469,517,345
