#######################,###### LOG FILE #######,#######################
2009-01-15 18:02:32
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 65
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
90,515,409
334,589,413
390,626,456
379,621,458
367,617,459
360,619,457
364,590,459
340,594,476
359,574,493
370,579,489
376,559,497
372,561,488
370,552,493
375,530,486
347,550,472
345,549,476
351,545,473
346,545,474
312,561,477
347,554,477
345,557,474
