#######################,###### LOG FILE #######,#######################
2009-01-22 17:43:08
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 70
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
57,484,460
344,514,475
356,484,470
346,478,448
380,480,442
397,491,434
402,457,435
446,441,494
514,538,549
821,367,279
390,679,402
489,704,519
484,605,455
465,622,398
502,631,374
485,634,376
488,613,388
522,595,384
476,617,376
498,669,418
485,625,399
449,663,386
472,646,388
483,576,365
479,625,388
479,611,392
490,625,385
490,640,383
493,626,393
495,639,388
489,627,394
495,628,390
488,632,406
479,633,400
468,625,396
481,633,387
481,624,401
472,623,401
488,631,378
472,624,396
474,634,398
466,646,409
491,638,390
451,642,412
456,647,398
485,628,393
466,643,402
471,635,399
468,633,393
477,635,410
456,629,406
456,631,408
472,630,397
472,632,394
467,638,399
468,626,399
472,636,400
462,627,403
457,639,399
473,635,396
464,629,403
470,633,400
476,639,403
474,634,396
462,635,400
470,633,399
475,641,394
471,634,398
464,635,405
461,635,395
463,630,394
473,634,406
483,633,404
473,626,398
467,633,399
482,638,390
471,636,392
472,634,398
480,628,397
469,642,393
462,635,398
469,632,400
475,632,395
473,622,400
473,637,403
474,626,401
481,629,397
468,639,400
474,633,395
467,634,404
470,641,399
474,632,395
457,641,399
465,636,407
