#######################,###### LOG FILE #######,#######################
2009-01-22 18:00:12
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 50
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
103,526,447
383,593,493
211,576,476
253,483,453
430,586,472
508,579,553
156,701,176
361,421,432
513,525,510
483,521,515
112,586,532
351,562,493
499,549,539
196,734,810
306,446,429
510,513,487
475,477,525
0,713,647
423,487,485
476,498,521
345,652,464
321,487,491
494,513,519
528,568,526
145,648,659
460,534,552
455,481,565
283,634,765
373,537,504
472,621,529
394,451,487
213,642,585
240,473,478
360,541,512
504,583,566
343,545,523
98,585,437
537,499,499
490,492,533
0,634,788
292,521,515
484,566,553
462,587,400
0,534,548
487,515,514
517,537,528
42,504,683
358,558,552
459,556,530
0,358,264
478,501,531
547,514,367
342,604,599
312,594,584
385,600,514
338,545,506
365,539,585
343,661,296
282,593,519
443,488,558
393,586,517
237,456,449
409,575,567
219,419,407
326,547,485
260,579,508
466,588,532
32,693,636
360,478,499
508,500,489
514,537,494
0,811,801
461,562,636
395,420,538
367,420,578
309,611,455
451,521,529
502,496,517
15,683,470
321,463,463
492,572,560
262,594,444
512,500,500
524,514,509
19,712,967
429,531,517
444,467,579
414,496,530
153,592,0
121,440,46
473,458,474
488,578,483
171,574,370
395,568,573
253,426,492
388,529,508
393,555,495
344,540,466
