#######################,###### LOG FILE #######,#######################
2009-01-22 17:49:32
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 56
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
98,543,503
393,636,498
406,688,508
438,688,529
416,689,514
366,715,498
400,580,479
383,669,527
355,576,468
363,569,474
348,565,469
358,560,472
351,553,468
355,557,461
347,559,467
340,552,472
355,559,466
344,569,474
344,565,473
352,565,470
353,564,472
350,564,476
350,566,470
348,565,470
348,559,468
343,558,473
341,557,480
347,562,471
347,563,473
345,562,471
355,566,470
347,561,472
351,562,470
350,561,476
358,557,463
341,570,466
357,563,476
354,560,468
339,554,482
348,560,467
358,562,469
348,568,474
337,567,477
351,554,474
342,552,472
354,561,474
345,570,467
355,558,477
345,563,473
349,567,470
348,576,470
342,567,469
357,569,475
344,548,469
361,577,478
350,554,474
349,565,473
346,564,468
358,563,474
347,564,466
346,565,472
349,569,465
344,562,466
350,566,477
345,571,469
360,557,469
341,566,471
352,573,470
350,559,469
343,564,470
353,563,474
347,569,481
347,566,469
353,557,473
345,562,470
353,572,466
350,558,479
353,565,472
344,570,469
350,566,471
359,555,478
352,565,470
353,565,471
360,566,467
351,566,476
353,565,473
338,564,462
359,554,475
348,563,469
352,562,459
349,574,479
360,569,474
356,571,470
337,566,467
337,561,457
365,579,463
