#######################,###### LOG FILE #######,#######################
2009-01-22 18:02:39
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 50
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
81,480,484
426,499,484
469,548,397
515,848,342
455,649,441
516,557,478
411,683,439
416,657,437
438,641,444
464,647,442
449,661,448
439,669,447
437,649,447
444,656,444
444,661,447
445,654,450
438,663,454
444,660,449
446,655,453
444,653,450
442,661,453
445,657,450
444,658,446
441,654,447
445,650,445
448,658,441
449,653,436
439,648,447
445,656,440
446,662,452
450,656,451
450,657,449
442,661,451
444,666,442
449,628,422
458,638,436
444,668,441
435,653,448
453,644,436
458,654,439
404,691,453
457,654,452
414,660,463
440,658,466
453,656,443
434,669,452
428,645,449
431,658,445
447,653,447
443,657,450
455,676,443
447,671,456
477,654,442
492,690,427
457,635,414
426,693,468
436,668,434
466,705,437
