#######################,###### LOG FILE #######,#######################
2009-01-22 17:27:24
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 70
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
91,582,482
421,619,468
326,627,427
343,568,428
357,526,444
358,512,417
371,489,423
384,475,418
398,482,425
387,459,408
412,429,407
439,367,382
462,380,421
457,422,424
448,411,438
442,415,409
445,393,426
453,401,427
452,408,424
449,403,425
450,402,424
453,396,424
449,404,412
345,305,310
419,359,380
472,410,455
442,414,438
463,404,440
454,418,440
445,397,415
456,411,422
433,389,430
453,404,450
