#######################,###### LOG FILE #######,#######################
2009-01-15 17:45:38
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
76,496,502
490,526,493
483,427,430
732,462,149
621,529,416
590,432,477
543,501,481
491,490,299
363,547,322
520,523,384
574,497,364
568,495,350
545,509,350
526,504,349
534,499,341
527,517,358
543,526,347
553,501,348
532,523,344
510,527,356
526,521,353
