#######################,###### LOG FILE #######,#######################
2009-01-23 17:38:29
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
82,476,443
335,580,464
279,629,515
353,580,471
353,516,487
348,583,486
325,545,486
334,516,480
305,623,501
368,567,478
392,504,451
360,523,455
229,499,428
326,632,544
340,561,466
390,528,502
365,557,459
269,547,449
378,634,541
288,561,488
384,544,462
266,564,462
364,530,395
310,511,466
356,550,491
348,503,467
342,622,491
331,503,500
386,529,450
404,528,489
298,497,426
334,615,494
345,620,533
352,547,523
322,526,509
341,525,480
339,520,484
350,539,469
355,510,461
370,524,432
350,553,425
381,532,420
308,545,477
368,541,487
353,519,471
368,508,469
303,529,436
342,605,573
347,542,477
361,557,466
407,463,478
338,580,459
297,434,382
218,712,568
333,567,482
380,529,489
369,549,481
365,521,475
250,550,489
391,682,551
294,525,506
401,518,432
391,453,455
274,496,362
373,625,474
333,555,457
405,546,536
373,550,474
301,532,431
368,591,517
241,576,496
397,553,470
424,473,477
285,588,457
371,537,383
358,521,470
394,596,526
356,534,480
352,528,431
282,549,512
312,589,530
370,555,483
379,504,452
374,492,432
216,621,472
312,657,568
348,565,452
376,495,500
390,534,457
268,562,448
326,658,561
299,556,508
392,559,462
398,498,488
346,528,450
348,687,524
321,628,561
377,554,548
309,517,538
320,486,496
351,548,519
330,559,485
380,538,478
337,533,480
358,528,474
340,558,486
343,538,474
329,532,476
358,584,474
