#######################,###### LOG FILE #######,#######################
2009-01-23 18:09:16
#######################,#######################,#######################
Idade:, 20
Altura:, 20
Peso:, 60
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
90,507,467
313,453,459
378,424,522
328,526,504
372,513,493
372,509,484
330,539,498
237,490,522
382,412,478
342,548,510
378,520,488
383,544,491
327,533,478
240,538,504
355,556,509
327,470,489
377,513,507
367,515,499
332,520,504
275,511,480
363,447,483
333,537,500
377,517,479
371,535,490
354,535,479
289,568,452
357,496,464
356,451,508
349,533,491
352,528,505
309,547,493
331,504,536
274,539,504
340,498,492
336,525,519
356,524,498
343,541,489
250,425,547
357,506,563
343,534,537
348,513,523
345,520,525
311,481,487
364,532,509
374,530,498
375,531,495
334,499,476
268,460,479
363,461,523
341,537,511
356,483,489
349,525,494
341,531,507
268,489,514
379,423,481
340,546,483
383,514,470
378,528,490
347,522,474
280,538,457
369,463,488
325,462,496
368,509,515
360,522,505
348,524,490
328,546,495
307,500,517
305,532,501
347,518,484
377,537,484
369,546,457
337,503,493
229,438,486
367,539,535
325,492,491
353,471,508
359,505,495
338,546,496
334,526,471
303,511,510
332,488,512
344,538,543
316,552,524
338,545,486
359,551,477
356,536,460
349,536,463
338,498,444
345,477,480
347,494,510
344,502,498
335,511,502
346,497,486
352,511,478
360,517,485
332,476,492
391,511,503
330,522,476
365,520,491
317,510,492
348,520,493
