#######################,###### LOG FILE #######,#######################
2009-01-15 17:57:12
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para tras
#######################,#######################,#######################

X,Y,Z
392,532,482
429,526,491
478,519,493
535,509,487
507,269,441
555,466,477
538,453,516
497,389,475
440,350,460
402,381,418
503,439,423
465,380,411
453,354,437
475,390,436
462,387,419
469,396,429
463,390,430
466,388,438
467,394,433
464,391,434
465,387,431
462,396,431
465,396,431
462,392,431
464,391,424
460,389,428
460,391,429
463,382,429
