#######################,###### LOG FILE #######,#######################
2008-10-02 19:47:57
#######################,#######################,#######################
Idade:, 32
Altura:, 1.66
Peso:, 66
Sexo:, Masculino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
81,476,494
338,568,518
302,524,494
329,543,501
344,599,518
376,546,513
318,448,454
313,451,528
329,560,491
371,535,504
367,491,484
325,577,537
278,541,504
348,580,473
355,485,463
392,544,500
360,504,521
214,483,458
204,646,463
352,573,511
363,544,497
362,498,496
352,538,499
319,518,493
330,490,494
304,573,492
363,492,495
392,527,490
385,561,479
233,556,510
338,577,556
316,481,456
348,552,547
360,516,532
263,570,546
338,537,488
320,584,508
375,471,483
362,604,525
333,508,443
337,514,503
311,592,520
328,571,477
386,545,506
361,521,493
346,546,527
299,507,501
352,643,512
356,494,465
369,549,484
403,505,494
243,472,405
266,644,435
385,517,497
368,549,522
343,507,496
361,514,489
326,543,512
294,539,507
290,584,512
388,492,484
383,565,500
363,493,500
269,480,503
314,577,530
328,583,472
350,528,483
349,512,497
345,539,526
285,558,516
366,562,497
352,490,452
365,551,490
376,521,513
360,465,485
293,475,491
390,575,524
390,513,491
373,526,517
352,503,507
337,540,531
266,598,556
260,544,473
388,522,489
311,468,465
296,494,444
363,575,497
365,528,514
361,513,509
321,555,478
390,539,500
326,521,463
275,597,479
366,539,494
378,536,506
280,415,462
427,613,474
