#######################,###### LOG FILE #######,#######################
2009-01-22 17:17:17
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 60
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
101,517,505
340,526,505
338,529,500
338,524,505
334,522,509
343,523,509
335,523,504
338,520,509
339,528,512
340,527,512
339,530,516
341,525,511
344,528,510
338,524,511
341,529,508
338,535,522
345,536,530
336,539,527
331,535,520
341,541,518
360,542,536
346,558,543
358,562,525
357,543,540
367,562,527
324,566,542
351,573,550
363,572,534
332,545,509
337,501,484
327,501,463
344,500,426
356,482,399
363,465,407
406,452,413
426,434,400
426,431,381
408,430,359
439,447,364
464,477,388
447,452,374
439,460,365
447,473,380
455,467,374
434,450,371
449,459,371
