#######################,###### LOG FILE #######,#######################
2009-01-15 18:08:39
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 43
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
90,508,487
351,543,489
352,545,485
410,527,502
476,555,515
487,502,503
1022,820,444
481,650,494
462,621,502
480,660,458
448,673,458
436,615,370
456,640,464
454,679,497
435,663,402
472,670,447
452,675,476
441,655,447
460,659,437
