#######################,###### LOG FILE #######,#######################
2009-01-15 18:09:00
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 43
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
80,478,480
338,505,478
401,496,487
445,515,489
459,514,475
496,359,313
675,626,0
504,661,499
428,598,292
416,558,345
470,575,388
496,591,367
501,588,355
500,589,360
495,577,364
515,569,357
505,576,351
496,595,366
502,587,354
501,575,355
503,586,358
504,582,354
507,583,360
501,575,357
489,587,353
504,575,356
504,576,360
500,584,356
518,580,354
511,587,363
499,581,353
