#######################,###### LOG FILE #######,#######################
2009-01-15 18:14:07
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 64
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
499,492,365
500,444,341
522,461,366
513,448,349
455,433,397
403,436,419
430,431,484
420,405,532
437,382,538
392,424,533
396,393,533
350,424,501
360,462,509
333,506,634
337,421,501
370,426,497
373,470,494
351,488,481
