#######################,###### LOG FILE #######,#######################
2009-01-23 17:30:22
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
83,386,512
409,407,539
389,409,546
364,436,490
353,458,483
360,524,464
338,516,459
352,562,473
345,569,454
351,574,456
342,611,444
378,617,434
443,617,445
485,629,423
505,665,433
514,671,431
483,673,438
407,664,421
373,709,431
373,627,456
413,611,435
391,573,497
410,574,508
354,566,491
358,582,487
362,576,469
358,585,476
356,586,477
