#######################,###### LOG FILE #######,#######################
2009-01-23 17:48:07
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 68
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
84,466,532
333,494,525
366,454,511
329,459,467
365,531,494
522,514,475
538,464,342
594,366,125
732,527,248
528,577,378
466,572,441
457,559,397
421,583,248
466,583,335
514,552,320
535,559,343
