#######################,###### LOG FILE #######,#######################
2009-01-23 18:06:52
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 58
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
206,521,293
306,509,384
492,576,538
397,641,627
282,381,416
328,572,505
532,532,517
406,583,583
421,593,445
561,434,502
114,729,549
346,507,415
453,536,524
543,546,536
0,442,0
199,383,343
385,562,457
562,460,496
106,658,412
175,416,345
429,491,515
481,552,537
24,664,583
261,563,421
521,574,511
444,505,583
183,495,521
315,562,484
420,479,530
443,557,579
287,535,431
394,585,486
571,496,534
100,426,554
330,618,564
490,585,504
392,558,468
402,464,505
368,483,550
202,653,620
336,574,448
406,491,436
414,509,508
210,518,526
247,512,410
410,457,501
479,627,555
0,748,475
301,486,436
514,602,511
448,504,573
178,426,488
323,507,520
268,509,432
377,598,441
589,515,506
299,566,487
448,483,495
478,595,544
369,577,465
471,516,555
371,427,484
488,625,543
57,528,486
299,553,431
444,580,479
527,436,476
189,510,495
251,493,470
462,526,499
474,572,541
87,725,573
330,562,430
514,510,514
212,610,566
247,575,453
428,496,499
497,627,539
213,634,529
339,550,429
420,543,498
269,622,612
409,478,474
388,496,479
384,572,463
432,553,465
340,519,444
375,567,488
273,525,500
384,523,475
356,517,470
348,512,485
