#######################,###### LOG FILE #######,#######################
2009-01-23 17:59:50
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 50
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
105,539,435
351,558,435
340,548,449
356,558,479
394,544,482
398,581,495
333,535,471
345,560,487
358,597,517
338,574,511
352,574,497
343,547,489
344,558,479
349,554,478
348,551,471
348,553,475
355,552,476
347,561,472
