#######################,###### LOG FILE #######,#######################
2009-01-23 17:42:36
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 47
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
104,531,479
358,567,492
338,536,490
333,527,481
366,535,458
343,523,446
295,593,529
335,518,501
372,576,489
354,550,462
348,563,456
266,630,474
413,531,500
343,557,484
348,548,479
346,531,486
325,543,482
298,504,438
337,628,544
341,520,482
387,557,464
369,526,453
328,541,432
388,556,499
363,564,494
343,540,484
352,550,486
321,531,451
329,631,544
299,541,501
374,556,487
366,548,459
383,519,449
310,531,448
336,623,505
377,594,480
344,552,500
336,540,494
339,530,479
353,530,459
335,519,457
294,563,474
379,603,505
329,508,461
386,529,449
321,552,457
297,550,455
368,510,486
355,583,492
374,556,494
357,518,472
289,522,448
357,631,519
314,494,459
385,568,464
327,563,474
309,514,449
363,508,499
364,569,499
360,556,492
340,540,478
353,546,485
318,504,448
339,592,537
331,500,463
377,534,478
369,557,470
357,541,461
344,530,458
306,602,513
395,565,490
344,577,489
336,567,507
337,539,484
347,520,482
323,576,468
347,537,498
345,555,478
360,531,461
350,539,447
349,544,453
342,578,445
347,540,499
327,547,484
362,562,504
341,511,468
339,545,464
340,575,478
296,532,522
364,512,488
372,516,488
351,558,476
352,572,456
349,566,473
301,572,541
327,530,496
373,524,487
352,524,470
345,503,444
304,500,431
294,573,542
358,565,498
357,555,478
359,541,478
375,526,447
307,574,460
260,571,471
384,534,500
349,571,490
373,552,481
353,530,469
346,541,468
298,561,453
311,593,549
307,582,511
379,554,474
374,550,470
361,511,442
324,563,458
322,638,526
412,565,504
369,576,509
329,550,508
337,542,494
342,523,468
333,560,473
351,572,524
326,485,466
342,521,465
348,551,458
353,552,458
352,524,455
349,540,433
340,570,451
372,526,452
362,559,483
348,541,464
