#######################,###### LOG FILE #######,#######################
2009-01-22 17:18:38
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 60
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
76,464,490
359,499,489
378,487,469
383,470,468
454,508,477
456,508,397
449,521,169
670,566,223
514,686,589
526,589,490
473,737,521
412,697,443
463,639,390
462,631,396
478,647,459
472,664,440
495,631,394
