#######################,###### LOG FILE #######,#######################
2009-01-22 17:24:14
#######################,#######################,#######################
Idade:, 20
Altura:, 20
Peso:, 58
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
111,455,451
416,401,414
461,346,442
467,388,458
475,385,474
439,385,457
460,384,462
465,382,471
455,389,467
456,382,466
454,377,465
448,390,463
449,395,451
457,393,455
432,369,449
475,376,461
449,355,442
429,408,456
461,363,472
435,389,463
