#######################,###### LOG FILE #######,#######################
2009-01-15 17:40:28
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 45
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
97,369,513
418,658,574
520,547,525
0,928,140
530,497,507
278,611,768
458,582,606
411,645,379
573,506,484
289,532,495
146,668,790
501,539,571
319,524,20
387,609,576
44,588,886
496,553,521
502,510,548
374,501,443
667,406,451
232,670,573
545,521,550
336,383,358
79,593,437
510,537,522
541,488,520
448,651,679
207,608,548
349,731,753
418,475,569
378,559,576
536,568,556
0,545,118
515,480,524
462,482,523
183,707,340
406,528,559
542,589,615
381,506,437
378,552,563
25,896,1019
447,518,516
517,539,569
351,766,571
439,542,524
706,438,422
378,595,580
33,632,834
444,556,501
548,592,568
55,748,695
494,512,551
451,581,506
233,762,508
479,516,520
501,477,584
0,863,805
496,588,582
461,638,562
199,646,571
380,591,531
141,843,917
463,507,495
494,533,524
499,550,550
0,807,0
478,509,421
474,515,541
321,566,565
438,593,560
0,750,180
470,522,488
530,495,527
297,618,446
229,585,353
418,523,492
503,545,571
183,835,728
403,546,511
540,497,496
452,516,546
110,437,0
345,621,550
488,548,577
428,571,367
83,683,637
527,482,528
429,588,636
0,0,0
402,564,583
507,549,577
548,417,552
501,510,542
110,316,0
417,517,513
464,525,533
255,618,681
274,580,566
393,516,529
376,513,471
266,574,531
363,593,572
331,554,571
