#######################,###### LOG FILE #######,#######################
2009-01-15 18:00:00
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 55
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
395,559,505
466,519,500
908,925,590
577,812,617
528,563,513
458,623,492
465,706,543
472,632,519
472,682,533
475,683,534
477,664,534
476,675,537
475,672,533
478,672,535
478,672,533
473,668,537
481,667,524
481,688,543
435,685,527
476,670,497
494,685,524
481,668,511
490,688,458
473,670,511
477,679,515
477,676,525
458,682,527
