#######################,###### LOG FILE #######,#######################
2009-01-15 17:49:48
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 74
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
101,589,460
451,536,523
176,535,379
218,529,359
474,454,466
437,544,441
291,655,418
357,476,451
565,622,497
249,503,376
516,425,509
408,589,423
324,520,416
488,549,504
350,675,482
329,470,416
495,548,504
283,564,390
479,516,492
457,612,452
273,582,452
399,544,460
538,508,528
1,704,502
277,471,416
420,540,518
520,586,506
94,640,390
238,542,405
417,468,443
504,546,546
275,617,435
255,437,425
444,531,499
516,612,475
187,583,425
325,562,399
470,493,497
423,532,427
332,572,359
435,539,497
433,636,498
374,589,472
402,455,435
0,711,499
246,522,415
419,487,490
460,615,456
0,618,379
292,572,422
489,413,494
434,620,470
335,565,464
471,533,496
419,647,518
339,546,413
425,497,443
538,513,511
59,588,420
269,464,384
381,538,474
522,587,472
0,602,409
247,532,381
467,474,490
455,544,450
333,558,378
359,578,451
469,497,488
464,651,489
409,574,459
408,545,484
464,492,493
178,647,359
302,559,458
392,519,477
472,543,487
227,688,396
299,554,408
443,462,453
193,655,490
258,472,399
370,515,457
129,622,390
299,560,412
387,470,455
483,531,487
353,558,444
402,472,492
448,577,438
194,599,417
