#######################,###### LOG FILE #######,#######################
2008-10-06 09:12:09
#######################,#######################,#######################
Idade:, 26
Altura:, 1.80
Peso:, 70
Sexo:, Masculino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
48,492,501
328,501,498
294,496,507
329,483,474
334,590,503
383,503,486
371,511,479
327,509,473
338,544,444
357,443,395
306,459,499
329,526,520
360,530,514
332,502,510
325,509,508
320,586,549
288,477,466
369,508,502
377,480,481
383,510,484
288,479,540
285,548,533
412,522,567
373,467,506
352,539,515
349,521,501
331,507,514
322,471,485
317,555,562
291,512,489
372,508,490
377,483,470
391,517,478
265,469,461
235,493,496
368,531,524
351,449,492
362,524,503
345,525,492
348,493,509
272,444,491
345,456,525
286,638,617
395,501,484
390,513,478
362,508,501
287,523,400
321,472,575
334,431,509
347,504,529
342,521,506
352,477,499
318,468,522
342,527,558
352,541,502
373,531,480
356,523,487
332,514,409
308,482,431
352,490,537
344,483,527
357,529,485
331,514,488
308,494,502
340,498,549
296,541,485
398,510,497
378,499,479
337,505,489
323,488,472
377,478,567
353,515,522
352,531,522
338,521,505
325,480,517
262,523,527
335,509,480
382,522,528
393,494,486
339,505,490
260,532,442
373,472,619
349,490,550
335,511,534
376,521,519
328,513,534
331,482,539
280,504,532
407,470,535
337,499,507
408,511,521
358,475,507
294,532,526
325,533,494
358,469,497
325,467,449
371,528,517
328,546,507
350,493,538
293,484,511
361,500,554
308,511,477
393,523,510
361,518,508
327,526,468
298,546,410
319,499,467
378,482,559
361,522,526
351,536,519
335,515,521
312,465,508
277,526,544
333,506,481
384,523,539
363,493,490
358,518,501
271,526,444
382,504,627
345,517,588
344,491,506
362,534,516
341,543,533
348,480,533
249,495,522
400,489,538
325,524,530
372,508,495
367,504,478
327,525,492
306,531,428
317,514,412
364,507,536
353,522,523
346,530,525
322,517,511
301,516,526
299,515,555
343,525,497
366,527,524
369,517,507
339,522,474
330,546,507
332,516,562
360,522,577
334,495,495
333,518,522
342,483,531
275,491,532
317,517,513
372,511,500
387,477,524
326,497,475
293,552,433
365,490,596
333,497,565
332,502,509
373,505,525
329,507,510
336,509,544
287,498,533
355,473,478
364,525,512
391,498,484
362,510,479
272,548,483
296,512,521
370,502,543
348,481,488
360,510,528
337,517,513
348,508,550
288,465,523
356,463,510
307,500,476
402,500,487
375,495,472
314,527,481
379,521,569
332,490,503
368,509,522
334,514,519
333,509,520
316,489,539
313,473,538
340,488,480
385,520,489
384,496,477
358,519,483
264,537,401
346,493,506
331,477,483
368,501,510
340,524,521
348,494,544
330,462,532
309,508,551
325,505,471
391,524,508
393,491,445
287,551,501
318,545,449
360,461,429
359,499,517
331,512,523
330,514,515
367,520,508
340,509,511
323,486,504
308,533,573
328,486,486
371,523,483
388,496,465
334,533,480
288,486,409
360,489,475
323,508,480
357,549,524
349,529,510
343,526,504
344,491,506
300,492,510
325,526,531
330,518,494
389,513,492
383,496,473
321,523,493
306,517,454
373,470,467
365,507,504
342,520,515
348,522,510
346,523,507
292,502,510
354,516,524
345,507,510
289,590,511
381,474,460
