#######################,###### LOG FILE #######,#######################
2009-01-23 17:39:04
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
100,583,432
401,620,445
401,636,425
343,564,412
419,562,417
360,564,398
390,561,410
365,526,403
381,504,403
382,508,405
378,508,399
386,516,398
373,504,399
398,521,408
381,528,409
