#######################,###### LOG FILE #######,#######################
2009-01-22 17:36:33
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 58
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
443,393,448
437,398,449
439,396,448
442,394,449
440,394,449
439,395,450
434,396,448
442,392,451
442,398,446
443,398,448
438,393,451
438,396,447
436,398,452
437,395,452
437,392,456
441,397,444
