#######################,###### LOG FILE #######,#######################
2009-01-15 17:56:30
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 58
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
78,498,474
371,545,484
376,557,492
342,561,486
343,547,484
340,566,487
329,553,479
328,566,479
326,527,463
357,555,478
339,529,458
352,514,452
348,503,447
364,525,459
334,523,450
340,529,466
348,530,458
346,525,464
343,525,458
344,529,456
348,524,460
347,528,458
344,525,455
350,530,462
