#######################,###### LOG FILE #######,#######################
2009-01-22 17:40:34
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 70
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
94,491,401
262,508,499
467,564,491
261,546,434
558,481,538
408,526,412
286,450,412
222,617,438
454,486,482
520,604,497
49,605,361
151,524,343
536,467,535
448,536,511
299,615,420
364,495,475
437,547,483
247,695,528
356,477,448
381,499,480
166,715,574
334,27,341
273,427,398
420,610,516
483,567,487
257,531,419
234,482,399
404,567,432
314,535,477
431,616,522
456,610,494
249,430,372
209,506,362
437,448,483
486,583,565
287,560,459
197,368,342
429,636,515
520,751,686
97,550,413
113,453,291
492,484,513
497,582,501
79,292,338
307,580,501
345,602,491
479,543,532
568,505,559
236,464,377
232,671,376
495,523,536
176,468,384
238,493,355
347,369,479
433,606,510
473,515,543
179,458,369
255,459,377
491,530,502
362,571,441
348,474,430
276,474,442
470,595,520
508,551,498
56,676,363
243,463,395
489,469,496
477,525,497
287,440,371
209,452,370
471,553,542
496,588,479
89,548,323
217,486,321
442,485,523
508,524,520
229,529,373
200,568,351
509,523,535
238,686,459
319,503,464
416,534,491
537,478,509
132,587,350
308,548,408
312,589,443
227,542,395
391,454,452
421,454,434
