#######################,###### LOG FILE #######,#######################
2009-01-15 18:16:26
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 57
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
84,497,492
348,520,481
331,492,475
315,502,466
344,443,457
411,579,511
269,519,457
339,494,456
382,500,450
383,529,437
454,534,456
328,489,466
359,484,428
344,491,434
379,566,511
384,501,474
366,485,424
359,490,400
334,560,407
245,256,314
420,593,511
416,528,459
350,520,480
343,491,451
343,404,434
332,555,457
353,563,493
372,469,427
384,502,431
360,463,425
371,508,448
380,546,489
334,525,478
374,473,445
326,490,443
348,510,420
376,549,520
301,487,451
371,455,427
396,497,434
373,485,395
243,572,459
391,550,457
376,491,471
364,485,463
355,505,440
340,454,421
379,607,470
338,430,413
388,570,452
378,492,427
382,498,410
363,406,364
350,569,446
374,501,442
344,510,430
361,514,437
358,500,418
363,534,422
373,511,413
330,499,423
382,537,423
383,527,418
356,528,441
336,441,386
289,655,474
374,529,452
360,515,454
363,516,456
362,511,438
321,470,421
340,576,472
326,594,467
350,509,451
366,521,436
357,530,435
309,517,449
391,490,460
369,543,450
370,520,459
359,486,463
315,521,420
333,527,504
365,477,459
354,556,461
349,511,437
348,530,409
369,548,495
341,555,467
366,526,473
349,541,464
363,535,457
293,533,451
343,563,471
371,543,459
360,559,467
364,556,439
368,521,449
336,538,424
364,537,436
348,522,439
356,543,439
353,506,440
347,532,435
359,496,429
361,503,440
358,516,432
364,546,435
343,533,403
357,561,466
348,492,408
361,526,409
337,569,450
439,559,466
322,515,440
353,515,437
340,548,447
337,548,451
387,558,443
375,563,423
324,499,436
339,526,443
342,519,437
346,512,436
356,542,462
373,546,447
364,538,434
366,523,425
358,521,419
357,529,421
363,529,425
362,526,428
370,544,429
336,518,442
350,530,439
349,537,447
355,537,445
355,539,447
354,553,441
364,549,427
343,539,443
