#######################,###### LOG FILE #######,#######################
2009-01-23 18:09:57
#######################,#######################,#######################
Idade:, 20
Altura:, 20
Peso:, 60
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
106,468,511
362,485,500
392,486,492
383,504,503
370,489,495
344,511,494
342,496,487
374,510,491
251,509,461
325,547,479
338,516,500
335,511,492
330,512,495
342,513,488
336,519,486
