#######################,###### LOG FILE #######,#######################
2009-01-22 17:51:55
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 56
Sexo:, Feminino
Actividade:, Cair para tras
#######################,#######################,#######################

X,Y,Z
52,472,508
476,492,514
547,426,832
444,244,328
449,409,475
529,479,495
522,434,542
538,151,637
482,378,443
490,388,469
490,376,481
489,377,489
495,382,491
481,369,495
491,370,490
483,927,648
498,396,469
480,398,502
484,363,493
492,378,488
490,379,490
493,374,490
497,375,489
485,373,489
484,372,494
487,381,485
496,369,488
491,379,488
489,378,492
488,381,490
479,371,489
474,367,485
485,370,483
488,368,486
486,378,486
487,379,490
483,379,482
490,370,498
487,376,500
488,376,496
482,375,490
484,379,491
487,377,491
476,370,482
489,374,489
489,374,495
492,374,498
490,370,490
493,372,488
494,371,493
493,384,486
488,365,470
481,379,476
487,371,473
482,386,461
473,374,462
466,378,456
476,369,458
468,382,463
474,372,457
472,388,463
477,385,455
489,382,479
460,377,455
464,379,458
465,388,460
453,382,436
465,382,441
464,378,449
463,386,451
460,389,454
478,380,450
457,387,446
466,387,453
478,373,446
471,378,457
427,363,445
462,366,459
458,370,436
450,384,458
439,400,463
448,384,458
