#######################,###### LOG FILE #######,#######################
2009-01-23 17:54:19
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 65
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
81,479,587
598,483,355
774,821,70
617,643,320
532,557,434
459,595,451
434,543,425
374,552,352
412,647,313
470,628,327
462,562,402
497,561,331
549,648,459
475,587,353
450,600,375
475,575,374
