#######################,###### LOG FILE #######,#######################
2009-01-22 17:41:36
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 70
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
99,580,470
372,605,484
371,568,488
339,506,469
354,466,466
310,476,444
334,421,447
410,401,468
429,374,456
471,365,465
497,371,457
493,393,447
501,397,452
477,381,472
466,384,455
483,374,455
483,383,458
482,386,458
484,378,450
477,391,474
485,363,458
471,379,459
402,392,455
621,337,545
460,383,468
456,392,459
443,373,460
461,382,471
470,389,465
467,377,470
462,379,474
469,379,469
461,377,470
470,388,475
470,374,479
461,388,468
463,377,475
469,382,476
466,380,479
466,381,474
458,373,472
460,374,478
467,380,481
463,378,476
464,380,473
463,378,477
461,381,476
463,381,472
463,380,475
458,379,478
465,379,476
464,379,476
463,381,475
463,378,474
462,381,476
467,379,475
464,379,474
461,378,474
462,379,476
466,381,476
463,379,476
461,381,475
464,379,475
465,381,474
465,380,475
465,378,476
465,378,478
463,381,475
464,383,474
463,378,474
463,380,477
462,378,476
464,379,474
463,379,475
458,376,475
464,380,477
464,380,475
462,376,478
464,374,466
470,380,477
465,379,471
469,382,475
463,379,473
465,381,473
461,381,474
463,380,474
465,378,470
467,378,477
462,384,475
462,379,474
464,381,471
461,379,476
461,381,474
455,385,474
464,381,472
