#######################,###### LOG FILE #######,#######################
2009-01-22 17:44:42
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 50
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
86,478,448
341,527,481
347,527,520
344,526,508
337,475,533
309,538,517
356,600,477
302,495,483
382,478,494
297,524,484
334,468,458
372,597,541
359,549,542
343,536,535
308,447,448
362,582,450
304,471,462
347,533,497
384,473,497
361,473,435
270,497,407
320,582,484
373,501,446
343,570,511
333,481,518
343,484,521
305,539,489
344,513,493
367,512,493
355,472,471
329,457,422
374,528,448
366,552,491
340,530,505
339,479,495
323,529,535
348,449,508
302,628,519
231,495,447
375,527,511
363,464,499
397,482,483
334,422,482
334,582,555
373,546,497
342,518,502
334,526,509
346,512,528
341,452,485
304,609,510
260,457,469
363,472,497
390,456,496
339,636,608
346,571,513
337,533,503
362,488,508
343,434,479
364,470,398
388,535,527
381,519,508
370,486,530
306,530,542
327,570,493
330,512,529
344,493,543
320,530,524
334,480,474
336,596,505
341,529,517
356,508,489
344,456,473
364,480,488
291,487,404
366,514,448
377,575,503
350,527,491
358,541,514
349,473,510
344,519,502
316,471,504
289,433,411
309,512,478
351,551,532
368,486,514
374,494,490
324,512,505
320,510,484
346,552,488
361,581,511
380,540,495
352,494,498
343,503,521
296,531,515
302,553,504
380,555,494
365,545,506
340,515,486
346,509,493
313,513,545
253,590,515
400,502,440
368,580,502
349,565,525
355,487,488
354,514,491
327,490,480
288,498,427
395,510,493
357,482,486
351,473,548
310,535,406
468,562,467
307,558,502
318,544,519
335,485,525
355,477,505
328,448,493
324,556,482
348,514,482
350,485,492
368,510,470
323,474,473
